Uniprot ID	Compound Name	Binding
P22694	GSK1229959A	0
P22694	GSK1307810A	0
P22694	GSK1325775A	0
P22694	GSK1383280A	0
P22694	GSK1383281A	0
P22694	GSK1389063A	1
P22694	GSK1487252A	0
P22694	GSK1520489A	0
P22694	GSK1558669A	0
P22694	GSK1576028A	0
P22694	GSK1581427A	0
P22694	GSK1581428A	0
P22694	GSK1649598A	0
P22694	GSK1660450B	1
P22694	GSK204919_KCGS	0
P22694	GSK2177277A	0
P22694	GSK2181306A	0
P22694	GSK2188764A	0
P22694	GSK223675A	0
P22694	GSK260205A	0
P22694	GSK507274A	0
P22694	GSK561866B	0
P22694	GSK614526A	0
P22694	GSK619487A	0
P22694	GSK840	0
P22694	GSK902056A	0
P22694	GSK938890A	0
P22694	GSK949675A	0
P22694	GW271431X	0
P22694	GW305178X	0
P22694	GW406108X	0
P22694	GW435821X_KCGS	0
P22694	GW440137A	0
P22694	GW440139A	0
P22694	GW441806A	0
P22694	GW493036X	0
P22694	GW494601A	0
P22694	GW494610A	0
P22694	GW552771X	0
P22694	GW557777X	0
P22694	GW579362A	0
P22694	GW581744X	0
P22694	GW589933X	0
P22694	GW622475X	0
P22694	GW693481X	0
P22694	GW694077X	0
P22694	GW695874X	0
P22694	GW696155X	0
P22694	GW709213X	0
P22694	GW767488X	0
P22694	GW777257X	0
P22694	GW778894X	0
P22694	GW779439X_PKIS1	0
P22694	GW780056X	0
P22694	GW780159X	0
P22694	GW786460X	0
P22694	GW801372X	0
P22694	GW810372X	0
P22694	GW810576X	0
P22694	GW830707A	0
P22694	GW835314X	0
P22694	GW855857X	0
P22694	GW857175X	0
P22694	GW868318X	0
P22694	GW869640X	0
P22694	GW869641X	0
P22694	GW872411X	0
P22694	GW876790X	0
P22694	JNK-IN-7	0
P22694	PFE-PKIS_21	0
P22694	PFE-PKIS_41	0
P22694	RO0281601-001	0
P22694	RO0282586-000	0
P22694	RO0282986-001	0
P22694	RO0283049-001	0
P22694	RO0283120-000	0
P22694	RO0317471-000	0
P22694	RO0317753-000	0
P22694	RO0318352-000	0
P22694	RO0318425-001	0
P22694	RO0318676-000	0
P22694	RO0319371-000	0
P22694	RO0320234-001	0
P22694	RO0320432-000	0
P22694	RO0320557-001	0
P22694	RO0480500-002	1
P22694	RO1155697-000	0
P22694	RO1166259-000	0
P22694	RO3202312-001	0
P22694	RO3206173-000	0
P22694	RO3303470-000	0
P22694	RO3303724-001	0
P22694	RO3304774-001	0
P22694	RO3305411-001	0
P22694	RO3305413-001	0
P22694	RO3308271-001	0
P22694	RO3309180-001	0
P22694	RO3310867-000	0
P22694	RO3311017-001	0
P22694	RO4367438-000	0
P22694	RO4367842-001	1
P22694	RO4442245-000	0
P22694	RO4493941-000	0
P22694	RO4503315-000	0
P22694	RO4602005-000	0
P22694	RO4624208-000	0
P22694	RO5027956-000	0
P22694	RO5033700-000	0
P22694	RO5036538-000	0
P22694	RO5036558-000	0
P22694	RO5040027-000	0
P22694	RO5043011-000	0
P22694	RO5043312-000	0
P22694	RO5045977-000	0
P22694	RO5067310-000	0
P22694	SB-219952	0
P22694	SB-220025-A	0
P22694	SB-220455	0
P22694	SB-221466	0
P22694	SB-222903	0
P22694	SB-223132	0
P22694	SB-223133	0
P22694	SB-226605	0
P22694	SB-226879	0
P22694	SB-236687	0
P22694	SB-238039-R	0
P22694	SB-239272	0
P22694	SB-242718	0
P22694	SB-242719	0
P22694	SB-249175	0
P22694	SB-250715	0
P22694	SB-251527	0
P22694	SB-264866	0
P22694	SB-284847-BT	0
P22694	SB-284851-BT	0
P22694	SB-284852-BT	0
P22694	SB-333613	0
P22694	SB-390526	0
P22694	SB-390530	0
P22694	SB-477794-AAA	0
P22694	SB-627772-A	0
P22694	SB-675259-M	0
P22694	SB-678557-A	0
P22694	SB-686709-A	0
P22694	SB-698596-AC	0
P22694	SB-725317	0
P22694	SB-731579	0
P22694	SB-732881	0
P22694	SB-732881-H	0
P22694	SB-747651A	0
P22694	SB-750140	0
P22694	SB-759335-B	0
P22694	SB-772077-B	0
P22694	TPKI-16	0
P22694	XMD-17-51	0
P23443	BI00036838	0
P23443	BI00601000	0
P23443	BI00645435	0
P23443	CA93.0	0
P23443	CCT241533	0
P23443	GSK1007102B	0
P23443	GSK1034945A	0
P23443	GSK114	0
P23443	GSK1173862A	0
P23443	GSK1229959A	0
P23443	GSK1307810A	0
P23443	GSK1325775A	0
P23443	GSK1383280A	0
P23443	GSK1383281A	0
P23443	GSK1389063A	0
P23443	GSK1487252A	0
P23443	GSK1520489A	0
P23443	GSK1558669A	0
P23443	GSK1576028A	0
P23443	GSK1581427A	0
P23443	GSK1581428A	0
P23443	GSK1649598A	0
P23443	GSK1660450B	0
P23443	GSK204919_KCGS	0
P23443	GSK2177277A	0
P23443	GSK2181306A	0
P23443	GSK2188764A	0
P23443	GSK223675A	0
P23443	GSK260205A	0
P23443	GSK507274A	0
P23443	GSK561866B	0
P23443	GSK614526A	0
P23443	GSK619487A	0
P23443	GSK840	0
P23443	GSK902056A	0
P23443	GSK938890A	0
P23443	GSK949675A	0
P23443	GW271431X	0
P23443	GW305178X	0
P23443	GW406108X	0
P23443	GW435821X_KCGS	0
P23443	GW440137A	0
P23443	GW440139A	0
P23443	GW441806A	0
P23443	GW493036X	0
P23443	GW494601A	0
P23443	GW494610A	0
P23443	GW552771X	0
P23443	GW557777X	0
P23443	GW579362A	0
P23443	GW581744X	0
P23443	GW589933X	0
P23443	GW622475X	0
P23443	GW693481X	0
P23443	GW694077X	0
P23443	GW695874X	0
P23443	GW696155X	0
P23443	GW709213X	0
P23443	GW767488X	0
P23443	GW777257X	0
P23443	GW778894X	0
P23443	GW779439X_PKIS1	0
P23443	GW780056X	0
P23443	GW780159X	0
P23443	GW786460X	0
P23443	GW801372X	0
P23443	GW810372X	0
P23443	GW810576X	0
P23443	GW830707A	0
P23443	GW835314X	0
P23443	GW855857X	0
P23443	GW857175X	0
P23443	GW868318X	0
P23443	GW869640X	0
P23443	GW869641X	0
P23443	GW872411X	0
P23443	GW876790X	0
P23443	JNK-IN-7	0
P23443	PFE-PKIS_21	0
P23443	PFE-PKIS_41	0
P23443	RO0281601-001	0
P23443	RO0282586-000	0
P23443	RO0282986-001	0
P23443	RO0283049-001	0
P23443	RO0283120-000	0
P23443	RO0317471-000	0
P23443	RO0317753-000	0
P23443	RO0318352-000	0
P23443	RO0318425-001	0
P23443	RO0318676-000	0
P23443	RO0319371-000	0
P23443	RO0320234-001	0
P23443	RO0320432-000	0
P23443	RO0320557-001	0
P23443	RO0480500-002	0
P23443	RO1155697-000	0
P23443	RO1166259-000	0
P23443	RO3202312-001	0
P23443	RO3206173-000	0
P23443	RO3303470-000	0
P23443	RO3303724-001	0
P23443	RO3304774-001	0
P23443	RO3305411-001	0
P23443	RO3305413-001	0
P23443	RO3308271-001	0
P23443	RO3309180-001	0
P23443	RO3310867-000	0
P23443	RO3311017-001	0
P23443	RO4367438-000	0
P23443	RO4367842-001	0
P23443	RO4442245-000	0
P23443	RO4493941-000	0
P23443	RO4503315-000	0
P23443	RO4602005-000	0
P23443	RO4624208-000	0
P23443	RO5027956-000	0
P23443	RO5033700-000	0
P23443	RO5036538-000	0
P23443	RO5036558-000	0
P23443	RO5040027-000	0
P23443	RO5043011-000	0
P23443	RO5043312-000	0
P23443	RO5045977-000	0
P23443	RO5067310-000	0
P23443	SB-219952	0
P23443	SB-220025-A	0
P23443	SB-220455	0
P23443	SB-221466	0
P23443	SB-222903	0
P23443	SB-223132	0
P23443	SB-223133	0
P23443	SB-226605	0
P23443	SB-226879	0
P23443	SB-236687	0
P23443	SB-238039-R	0
P23443	SB-239272	0
P23443	SB-242718	0
P23443	SB-242719	0
P23443	SB-249175	0
P23443	SB-250715	0
P23443	SB-251527	0
P23443	SB-264866	0
P23443	SB-284847-BT	0
P23443	SB-284851-BT	0
P23443	SB-284852-BT	0
P23443	SB-333613	0
P23443	SB-390526	0
P23443	SB-390530	0
P23443	SB-477794-AAA	0
P23443	SB-627772-A	0
P23443	SB-675259-M	0
P23443	SB-678557-A	0
P23443	SB-686709-A	0
P23443	SB-698596-AC	0
P23443	SB-725317	0
P23443	SB-731579	0
P23443	SB-732881	0
P23443	SB-732881-H	0
P23443	SB-747651A	1
P23443	SB-750140	0
P23443	SB-759335-B	0
P23443	SB-772077-B	0
P23443	TPKI-16	0
P23443	XMD-17-51	0
P30291	BI00036838	0
P30291	BI00601000	0
P30291	BI00645435	0
P30291	CA93.0	0
P30291	CCT241533	0
P30291	GSK1007102B	0
P30291	GSK1034945A	0
P30291	GSK114	0
P30291	GSK1173862A	0
P30291	GSK1229959A	0
P30291	GSK1307810A	0
P30291	GSK1325775A	0
P30291	GSK1383280A	0
P30291	GSK1383281A	0
P30291	GSK1389063A	0
P30291	GSK1487252A	0
P30291	GSK1520489A	0
P30291	GSK1558669A	1
P30291	GSK1576028A	1
P30291	GSK1581427A	0
P30291	GSK1581428A	0
P30291	GSK1649598A	0
P30291	GSK1660450B	0
P30291	GSK204919_KCGS	0
P30291	GSK2177277A	0
P30291	GSK2181306A	0
P30291	GSK2188764A	0
P30291	GSK223675A	0
P30291	GSK260205A	0
P30291	GSK507274A	0
P30291	GSK561866B	0
P30291	GSK614526A	0
P30291	GSK619487A	0
P30291	GSK840	0
P30291	GSK902056A	0
P30291	GSK938890A	0
P30291	GSK949675A	0
P30291	GW271431X	0
P30291	GW305178X	0
P30291	GW406108X	0
P30291	GW435821X_KCGS	0
P30291	GW440137A	0
P30291	GW440139A	0
P30291	GW441806A	0
P30291	GW493036X	0
P30291	GW494601A	0
P30291	GW494610A	0
P30291	GW552771X	0
P30291	GW557777X	0
P30291	GW579362A	0
P30291	GW581744X	0
P30291	GW589933X	0
P30291	GW622475X	0
P30291	GW693481X	0
P30291	GW694077X	0
P30291	GW695874X	0
P30291	GW696155X	0
P30291	GW709213X	0
P30291	GW767488X	0
P30291	GW777257X	0
P30291	GW778894X	0
P30291	GW779439X_PKIS1	0
P30291	GW780056X	0
P30291	GW780159X	0
P30291	GW786460X	0
P30291	GW801372X	0
P30291	GW810372X	0
P30291	GW810576X	0
P30291	GW830707A	0
P30291	GW835314X	0
P30291	GW855857X	0
P30291	GW857175X	0
P30291	GW868318X	0
P30291	GW869640X	0
P30291	GW869641X	0
P30291	GW872411X	0
P30291	GW876790X	0
P30291	JNK-IN-7	0
P30291	PFE-PKIS_21	0
P30291	PFE-PKIS_41	0
P30291	RO0281601-001	0
P30291	RO0282586-000	0
P30291	RO0282986-001	0
P30291	RO0283049-001	0
P30291	RO0283120-000	0
P30291	RO0317471-000	0
P30291	RO0317753-000	0
P30291	RO0318352-000	0
P30291	RO0318425-001	0
P30291	RO0318676-000	0
P30291	RO0319371-000	0
P30291	RO0320234-001	0
P30291	RO0320432-000	0
P30291	RO0320557-001	0
P30291	RO0480500-002	0
P30291	RO1155697-000	0
P30291	RO1166259-000	0
P30291	RO3202312-001	0
P30291	RO3206173-000	0
P30291	RO3303470-000	0
P30291	RO3303724-001	0
P30291	RO3304774-001	0
P30291	RO3305411-001	0
P30291	RO3305413-001	0
P30291	RO3308271-001	0
P30291	RO3309180-001	0
P30291	RO3310867-000	0
P30291	RO3311017-001	0
P30291	RO4367438-000	0
P30291	RO4367842-001	0
P30291	RO4442245-000	0
P30291	RO4493941-000	0
P30291	RO4503315-000	0
P30291	RO4602005-000	0
P30291	RO4624208-000	0
P30291	RO5027956-000	0
P30291	RO5033700-000	0
P30291	RO5036538-000	0
P30291	RO5036558-000	0
P30291	RO5040027-000	0
P30291	RO5043011-000	0
P30291	RO5043312-000	0
P30291	RO5045977-000	0
P30291	RO5067310-000	0
P30291	SB-219952	0
P30291	SB-220025-A	0
P30291	SB-220455	0
P30291	SB-221466	0
P30291	SB-222903	0
P30291	SB-223132	0
P30291	SB-223133	0
P30291	SB-226605	0
P30291	SB-226879	0
P30291	SB-236687	0
P30291	SB-238039-R	0
P30291	SB-239272	0
P30291	SB-242718	0
P30291	SB-242719	0
P30291	SB-249175	0
P30291	SB-250715	0
P30291	SB-251527	0
P30291	SB-264866	0
P30291	SB-284847-BT	0
P30291	SB-284851-BT	0
P30291	SB-284852-BT	0
P30291	SB-333613	0
P30291	SB-390526	0
P30291	SB-390530	0
P30291	SB-477794-AAA	0
P30291	SB-627772-A	0
P30291	SB-675259-M	0
P30291	SB-678557-A	0
P30291	SB-686709-A	0
P30291	SB-698596-AC	0
P30291	SB-725317	0
P30291	SB-731579	0
P30291	SB-732881	0
P30291	SB-732881-H	0
P30291	SB-747651A	0
P30291	SB-750140	0
P30291	SB-759335-B	0
P30291	SB-772077-B	0
P30291	TPKI-16	0
P30291	XMD-17-51	0
P36507	BI00036838	0
P36507	BI00601000	0
P36507	BI00645435	0
P36507	CA93.0	0
P36507	CCT241533	0
P36507	GSK1007102B	0
P36507	GSK1034945A	0
P36507	GSK114	0
P36507	GSK1173862A	0
P36507	GSK1229959A	0
P36507	GSK1307810A	0
P36507	GSK1325775A	0
P36507	GSK1383280A	0
P36507	GSK1383281A	0
P36507	GSK1389063A	0
P36507	GSK1487252A	0
P36507	GSK1520489A	0
P36507	GSK1558669A	0
P36507	GSK1576028A	0
P36507	GSK1581427A	0
P36507	GSK1581428A	0
P36507	GSK1649598A	0
P36507	GSK1660450B	0
P36507	GSK204919_KCGS	0
P36507	GSK2177277A	0
P36507	GSK2181306A	0
P36507	GSK2188764A	0
P36507	GSK223675A	0
P36507	GSK260205A	0
P36507	GSK507274A	0
P36507	GSK561866B	0
P36507	GSK614526A	0
P36507	GSK619487A	0
P36507	GSK840	0
P36507	GSK902056A	0
P36507	GSK938890A	0
P36507	GSK949675A	0
P36507	GW271431X	0
P36507	GW305178X	0
P36507	GW406108X	0
P36507	GW435821X_KCGS	0
P36507	GW440137A	0
P36507	GW440139A	0
P36507	GW441806A	0
P36507	GW493036X	0
P36507	GW494601A	0
P36507	GW494610A	0
P36507	GW552771X	0
P36507	GW557777X	0
P36507	GW579362A	0
P36507	GW581744X	0
P36507	GW589933X	0
P36507	GW622475X	0
P36507	GW693481X	0
P36507	GW694077X	0
P36507	GW695874X	0
P36507	GW696155X	0
P36507	GW709213X	0
P36507	GW767488X	0
P36507	GW777257X	0
P36507	GW778894X	0
P36507	GW779439X_PKIS1	0
P36507	GW780056X	0
P36507	GW780159X	0
P36507	GW786460X	0
P36507	GW801372X	0
P36507	GW810372X	0
P36507	GW810576X	0
P36507	GW830707A	0
P36507	GW835314X	0
P36507	GW855857X	0
P36507	GW857175X	0
P36507	GW868318X	0
P36507	GW869640X	0
P36507	GW869641X	0
P36507	GW872411X	0
P36507	GW876790X	0
P36507	JNK-IN-7	0
P36507	PFE-PKIS_21	1
P36507	PFE-PKIS_41	0
P36507	RO0281601-001	0
P36507	RO0282586-000	0
P36507	RO0282986-001	0
P36507	RO0283049-001	0
P36507	RO0283120-000	0
P36507	RO0317471-000	0
P36507	RO0317753-000	0
P36507	RO0318352-000	0
P36507	RO0318425-001	0
P36507	RO0318676-000	0
P36507	RO0319371-000	0
P36507	RO0320234-001	0
P36507	RO0320432-000	0
P36507	RO0320557-001	0
P36507	RO0480500-002	0
P36507	RO1155697-000	0
P36507	RO1166259-000	0
P36507	RO3202312-001	0
P36507	RO3206173-000	0
P36507	RO3303470-000	0
P36507	RO3303724-001	0
P36507	RO3304774-001	0
P36507	RO3305411-001	0
P36507	RO3305413-001	0
P36507	RO3308271-001	0
P36507	RO3309180-001	0
P36507	RO3310867-000	0
P36507	RO3311017-001	0
P36507	RO4367438-000	0
P36507	RO4367842-001	0
P36507	RO4442245-000	0
P36507	RO4493941-000	0
P36507	RO4503315-000	0
P36507	RO4602005-000	0
P36507	RO4624208-000	0
P36507	RO5027956-000	0
P36507	RO5033700-000	0
P36507	RO5036538-000	0
P36507	RO5036558-000	0
P36507	RO5040027-000	0
P36507	RO5043011-000	0
P36507	RO5043312-000	0
P36507	RO5045977-000	0
P36507	RO5067310-000	0
P36507	SB-219952	0
P36507	SB-220025-A	0
P36507	SB-220455	0
P36507	SB-221466	0
P36507	SB-222903	0
P36507	SB-223132	0
P36507	SB-223133	0
P36507	SB-226605	0
P36507	SB-226879	0
P36507	SB-236687	0
P36507	SB-238039-R	0
P36507	SB-239272	0
P36507	SB-242718	0
P36507	SB-242719	0
P36507	SB-249175	0
P36507	SB-250715	0
P36507	SB-251527	0
P36507	SB-264866	0
P36507	SB-284847-BT	0
P36507	SB-284851-BT	0
P36507	SB-284852-BT	0
P36507	SB-333613	0
P36507	SB-390526	0
P36507	SB-390530	0
P36507	SB-477794-AAA	0
P36507	SB-627772-A	0
P36507	SB-675259-M	0
P36507	SB-678557-A	0
P36507	SB-686709-A	0
P36507	SB-698596-AC	0
P36507	SB-725317	0
P36507	SB-731579	0
P36507	SB-732881	0
P36507	SB-732881-H	0
P36507	SB-747651A	0
P36507	SB-750140	0
P36507	SB-759335-B	0
P36507	SB-772077-B	0
P36507	TPKI-16	1
P36507	XMD-17-51	0
P36896	BI00036838	0
P36896	BI00601000	0
P36896	BI00645435	0
P36896	CA93.0	0
P36896	CCT241533	0
P36896	GSK1007102B	0
P36896	GSK1034945A	0
P36896	GSK114	0
P36896	GSK1173862A	0
P36896	GSK1229959A	0
P36896	GSK1307810A	0
P36896	GSK1325775A	0
P36896	GSK1383280A	0
P36896	GSK1383281A	0
P36896	GSK1389063A	0
P36896	GSK1487252A	0
P36896	GSK1520489A	0
P36896	GSK1558669A	0
P36896	GSK1576028A	0
P36896	GSK1581427A	0
P36896	GSK1581428A	0
P36896	GSK1649598A	0
P36896	GSK1660450B	0
P36896	GSK204919_KCGS	0
P36896	GSK2177277A	0
P36896	GSK2181306A	0
P36896	GSK2188764A	0
P36896	GSK223675A	1
P36896	GSK260205A	0
P36896	GSK507274A	0
P36896	GSK561866B	0
P36896	GSK614526A	0
P36896	GSK619487A	0
P36896	GSK840	0
P36896	GSK902056A	0
P36896	GSK938890A	0
P36896	GSK949675A	0
P36896	GW271431X	1
P36896	GW305178X	0
P36896	GW406108X	0
P36896	GW435821X_KCGS	0
P36896	GW440137A	0
P36896	GW440139A	1
P36896	GW441806A	0
P36896	GW493036X	0
P36896	GW494601A	0
P36896	GW494610A	0
P36896	GW552771X	0
P36896	GW557777X	0
P36896	GW579362A	0
P36896	GW581744X	0
P36896	GW589933X	0
P36896	GW622475X	1
P36896	GW693481X	1
P36896	GW694077X	0
P36896	GW695874X	0
P36896	GW696155X	0
P36896	GW709213X	0
P36896	GW767488X	0
P36896	GW777257X	1
P36896	GW778894X	0
P36896	GW779439X_PKIS1	0
P36896	GW780056X	0
P36896	GW780159X	1
P36896	GW786460X	1
P36896	GW801372X	0
P36896	GW810372X	0
P36896	GW810576X	0
P36896	GW830707A	0
P36896	GW835314X	1
P36896	GW855857X	1
P36896	GW857175X	0
P36896	GW868318X	0
P36896	GW869640X	1
P36896	GW869641X	1
P36896	GW872411X	0
P36896	GW876790X	0
P36896	JNK-IN-7	0
P36896	PFE-PKIS_21	0
P36896	PFE-PKIS_41	0
P36896	RO0281601-001	0
P36896	RO0282586-000	0
P36896	RO0282986-001	0
P36896	RO0283049-001	0
P36896	RO0283120-000	0
P36896	RO0317471-000	0
P36896	RO0317753-000	0
P36896	RO0318352-000	0
P36896	RO0318425-001	0
P36896	RO0318676-000	0
P36896	RO0319371-000	0
P36896	RO0320234-001	0
P36896	RO0320432-000	0
P36896	RO0320557-001	0
P36896	RO0480500-002	0
P36896	RO1155697-000	0
P36896	RO1166259-000	0
P36896	RO3202312-001	0
P36896	RO3206173-000	0
P36896	RO3303470-000	0
P36896	RO3303724-001	0
P36896	RO3304774-001	0
P36896	RO3305411-001	0
P36896	RO3305413-001	0
P36896	RO3308271-001	0
P36896	RO3309180-001	0
P36896	RO3310867-000	0
P36896	RO3311017-001	0
P36896	RO4367438-000	0
P36896	RO4367842-001	0
P36896	RO4442245-000	0
P36896	RO4493941-000	0
P36896	RO4503315-000	0
P36896	RO4602005-000	0
P36896	RO4624208-000	0
P36896	RO5027956-000	0
P36896	RO5033700-000	0
P36896	RO5036538-000	0
P36896	RO5036558-000	0
P36896	RO5040027-000	0
P36896	RO5043011-000	0
P36896	RO5043312-000	0
P36896	RO5045977-000	0
P36896	RO5067310-000	0
P36896	SB-219952	0
P36896	SB-220025-A	0
P36896	SB-220455	0
P36896	SB-221466	0
P36896	SB-222903	0
P36896	SB-223132	0
P36896	SB-223133	0
P36896	SB-226605	0
P36896	SB-226879	0
P36896	SB-236687	0
P36896	SB-238039-R	0
P36896	SB-239272	0
P36896	SB-242718	0
P36896	SB-242719	0
P36896	SB-249175	0
P36896	SB-250715	0
P36896	SB-251527	0
P36896	SB-264866	0
P36896	SB-284847-BT	0
P36896	SB-284851-BT	0
P36896	SB-284852-BT	0
P36896	SB-333613	0
P36896	SB-390526	0
P36896	SB-390530	0
P36896	SB-477794-AAA	0
P36896	SB-627772-A	0
P36896	SB-675259-M	0
P36896	SB-678557-A	0
P36896	SB-686709-A	0
P36896	SB-698596-AC	0
P36896	SB-725317	0
P36896	SB-731579	0
P36896	SB-732881	0
P36896	SB-732881-H	0
P36896	SB-747651A	0
P36896	SB-750140	0
P36896	SB-759335-B	0
P36896	SB-772077-B	0
P36896	TPKI-16	0
P36896	XMD-17-51	0
P36897	BI00036838	0
P36897	BI00601000	0
P36897	BI00645435	0
P36897	CA93.0	0
P36897	CCT241533	0
P36897	GSK1007102B	0
P36897	GSK1034945A	0
P36897	GSK114	0
P36897	GSK1173862A	0
P36897	GSK1229959A	0
P36897	GSK1307810A	0
P36897	GSK1325775A	0
P36897	GSK1383280A	0
P36897	GSK1383281A	0
P36897	GSK1389063A	0
P36897	GSK1487252A	0
P36897	GSK1520489A	0
P36897	GSK1558669A	0
P36897	GSK1576028A	0
P36897	GSK1581427A	0
P36897	GSK1581428A	0
P36897	GSK1649598A	0
P36897	GSK1660450B	0
P36897	GSK204919_KCGS	0
P36897	GSK2177277A	0
P36897	GSK2181306A	0
P36897	GSK2188764A	0
P36897	GSK223675A	1
P36897	GSK260205A	0
P36897	GSK507274A	0
P36897	GSK561866B	0
P36897	GSK614526A	0
P36897	GSK619487A	0
P36897	GSK840	0
P36897	GSK902056A	0
P36897	GSK938890A	0
P36897	GSK949675A	0
P36897	GW271431X	1
P36897	GW305178X	0
P36897	GW406108X	0
P36897	GW435821X_KCGS	0
P36897	GW440137A	0
P36897	GW440139A	0
P36897	GW441806A	0
P36897	GW493036X	0
P36897	GW494601A	0
P36897	GW494610A	0
P36897	GW552771X	0
P36897	GW557777X	0
P36897	GW579362A	0
P36897	GW581744X	0
P36897	GW589933X	0
P36897	GW622475X	0
P36897	GW693481X	1
P36897	GW694077X	0
P36897	GW695874X	1
P36897	GW696155X	0
P36897	GW709213X	1
P36897	GW767488X	0
P36897	GW777257X	1
P36897	GW778894X	0
P36897	GW779439X_PKIS1	0
P36897	GW780056X	0
P36897	GW780159X	1
P36897	GW786460X	1
P36897	GW801372X	0
P36897	GW810372X	0
P36897	GW810576X	0
P36897	GW830707A	0
P36897	GW835314X	1
P36897	GW855857X	1
P36897	GW857175X	0
P36897	GW868318X	0
P36897	GW869640X	1
P36897	GW869641X	1
P36897	GW872411X	0
P36897	GW876790X	0
P36897	JNK-IN-7	0
P36897	PFE-PKIS_21	0
P36897	PFE-PKIS_41	0
P36897	RO0281601-001	0
P36897	RO0282586-000	0
P36897	RO0282986-001	0
P36897	RO0283049-001	0
P36897	RO0283120-000	0
P36897	RO0317471-000	0
P36897	RO0317753-000	0
P36897	RO0318352-000	0
P36897	RO0318425-001	0
P36897	RO0318676-000	0
P36897	RO0319371-000	0
P36897	RO0320234-001	0
P36897	RO0320432-000	0
P36897	RO0320557-001	0
P36897	RO0480500-002	0
P36897	RO1155697-000	0
P36897	RO1166259-000	0
P36897	RO3202312-001	0
P36897	RO3206173-000	0
P36897	RO3303470-000	0
P36897	RO3303724-001	0
P36897	RO3304774-001	0
P36897	RO3305411-001	0
P36897	RO3305413-001	0
P36897	RO3308271-001	0
P36897	RO3309180-001	0
P36897	RO3310867-000	0
P36897	RO3311017-001	0
P36897	RO4367438-000	0
P36897	RO4367842-001	0
P36897	RO4442245-000	0
P36897	RO4493941-000	0
P36897	RO4503315-000	0
P36897	RO4602005-000	0
P36897	RO4624208-000	0
P36897	RO5027956-000	0
P36897	RO5033700-000	0
P36897	RO5036538-000	0
P36897	RO5036558-000	0
P36897	RO5040027-000	0
P36897	RO5043011-000	0
P36897	RO5043312-000	0
P36897	RO5045977-000	0
P36897	RO5067310-000	0
P36897	SB-219952	0
P36897	SB-220025-A	0
P36897	SB-220455	0
P36897	SB-221466	0
P36897	SB-222903	0
P36897	SB-223132	0
P36897	SB-223133	0
P36897	SB-226605	0
P36897	SB-226879	0
P36897	SB-236687	0
P36897	SB-238039-R	0
P36897	SB-239272	0
P36897	SB-242718	0
P36897	SB-242719	0
P36897	SB-249175	0
P36897	SB-250715	0
P36897	SB-251527	0
P36897	SB-264866	0
P36897	SB-284847-BT	0
P36897	SB-284851-BT	0
P36897	SB-284852-BT	0
P36897	SB-333613	0
P36897	SB-390526	0
P36897	SB-390530	0
P36897	SB-477794-AAA	0
P36897	SB-627772-A	0
P36897	SB-675259-M	0
P36897	SB-678557-A	0
P36897	SB-686709-A	0
P36897	SB-698596-AC	0
P36897	SB-725317	0
P36897	SB-731579	0
P36897	SB-732881	0
P36897	SB-732881-H	0
P36897	SB-747651A	0
P36897	SB-750140	0
P36897	SB-759335-B	0
P36897	SB-772077-B	0
P36897	TPKI-16	0
P36897	XMD-17-51	0
P45983	BI00036838	0
P45983	BI00601000	0
P45983	BI00645435	0
P45983	CA93.0	0
P45983	CCT241533	0
P45983	GSK1007102B	0
P45983	GSK1034945A	0
P45983	GSK114	0
P45983	GSK1173862A	0
P45983	GSK1229959A	0
P45983	GSK1307810A	0
P45983	GSK1325775A	0
P45983	GSK1383280A	0
P45983	GSK1383281A	0
P45983	GSK1389063A	0
P45983	GSK1487252A	0
P45983	GSK1520489A	0
P45983	GSK1558669A	0
P45983	GSK1576028A	0
P45983	GSK1581427A	0
P45983	GSK1581428A	0
P45983	GSK1649598A	0
P45983	GSK1660450B	0
P45983	GSK204919_KCGS	0
P45983	GSK2177277A	0
P45983	GSK2181306A	0
P45983	GSK2188764A	0
P45983	GSK223675A	0
P45983	GSK260205A	0
P45983	GSK507274A	0
P45983	GSK561866B	0
P45983	GSK614526A	0
P45983	GSK619487A	0
P45983	GSK840	0
P45983	GSK902056A	0
P45983	GSK938890A	0
P45983	GSK949675A	0
P45983	GW271431X	0
P45983	GW305178X	0
P45983	GW406108X	0
P45983	GW435821X_KCGS	0
P45983	GW440137A	0
P45983	GW440139A	0
P45983	GW441806A	0
P45983	GW493036X	0
P45983	GW494601A	0
P45983	GW494610A	0
P45983	GW552771X	0
P45983	GW557777X	0
P45983	GW579362A	0
P45983	GW581744X	0
P45983	GW589933X	0
P45983	GW622475X	0
P45983	GW693481X	0
P45983	GW694077X	0
P45983	GW695874X	0
P45983	GW696155X	0
P45983	GW709213X	0
P45983	GW767488X	0
P45983	GW777257X	0
P45983	GW778894X	0
P45983	GW779439X_PKIS1	0
P45983	GW780056X	0
P45983	GW780159X	0
P45983	GW786460X	0
P45983	GW801372X	0
P45983	GW810372X	0
P45983	GW810576X	0
P45983	GW830707A	0
P45983	GW835314X	0
P45983	GW855857X	0
P45983	GW857175X	0
P45983	GW868318X	0
P45983	GW869640X	0
P45983	GW869641X	0
P45983	GW872411X	0
P45983	GW876790X	0
P45983	JNK-IN-7	1
P45983	PFE-PKIS_21	0
P45983	PFE-PKIS_41	0
P45983	RO0281601-001	0
P45983	RO0282586-000	0
